Actual,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite,WeightedAvg_Pred
44.0200,37.9315,39.9453,43.3820,39.2207,40.3352,40.3407,40.1923
40.5300,36.8196,47.6065,41.3796,38.0003,47.2822,43.7312,42.4572
16.7600,34.2248,41.6090,42.0308,21.4903,39.7719,39.9000,36.5137
18.2500,28.0357,35.7091,36.7265,29.5279,31.9442,36.8537,33.1266
0.1300,17.9581,14.6611,10.9171,7.0117,11.7851,12.5974,12.5042
54.8300,41.3519,27.7506,37.8166,33.5859,36.3532,39.3684,36.0408
56.1300,48.2623,39.0006,39.4671,47.9077,35.8464,42.0033,42.0900
3.0700,6.7628,4.4405,2.2789,7.0117,3.9947,3.4765,4.6627
2.6600,6.7628,4.4405,2.2789,7.0117,3.9947,3.4765,4.6627
48.6200,70.8670,65.5024,71.4637,66.9837,66.8899,67.7416,68.2523
74.2600,68.5840,64.2512,68.7587,55.7724,65.0348,64.3074,64.4721
46.8700,57.7596,58.2938,60.4122,52.0589,63.9721,56.8317,58.2250
49.4800,60.2026,59.5111,56.0665,60.3113,67.1450,61.6239,60.7942
82.7600,72.8289,75.3485,71.6891,77.5173,74.5969,73.3908,74.2216
18.0200,61.8914,51.6971,58.9252,54.2327,54.2060,56.9066,56.3242
70.5900,69.9893,66.5500,58.8514,60.1586,64.9365,57.9288,63.0899
18.3400,7.8635,25.1794,31.8063,21.8899,25.4170,29.7096,23.6126
0.0200,6.7628,4.4405,2.2789,7.0117,3.9950,3.4765,4.6628
43.2500,46.5313,56.4206,51.7897,43.7444,52.0622,54.7635,50.8794
74.1600,67.0547,64.7978,68.9178,60.4382,63.6604,65.6275,65.0959
74.7200,58.0152,63.5141,63.8649,59.7189,54.8723,56.9058,59.4966
43.8600,35.8478,49.8402,43.1231,35.9098,49.1297,47.0718,43.4697
44.8100,33.2449,53.7353,46.6105,35.2299,48.3499,47.3228,44.0675
45.9200,40.5312,51.5389,51.2568,44.5636,54.0531,55.1034,49.4827
66.5600,56.0859,60.2540,61.3809,57.8014,60.0981,61.4550,59.5059
2.8000,6.7628,4.4405,2.2789,7.0117,3.9947,3.4765,4.6627
2.0900,6.7628,4.4405,2.2789,7.0117,3.9947,3.4765,4.6627
49.7200,67.2919,65.8120,66.0785,70.0807,67.4289,65.8102,67.0813
75.9600,67.3423,72.5324,71.4485,68.8318,74.0923,72.1732,71.0608
76.0200,68.8019,67.3443,71.0970,74.6897,68.3021,70.4176,70.1029
65.7300,54.1698,62.7955,62.5050,54.6840,61.1931,56.8491,58.7021
16.7700,9.7042,15.5901,9.0981,7.0117,11.6369,9.2334,10.3833
14.6000,6.7628,2.2233,8.7819,7.0117,-1.3563,3.5816,4.5149
14.1400,10.0358,16.5626,9.9131,6.6844,12.6242,9.2332,10.8480
3.5800,6.7628,-3.3784,2.2789,7.0117,-1.3746,3.4765,2.4655
1.7800,6.7628,-5.2264,2.2789,7.0117,-4.3826,3.4765,1.6583
42.0300,60.4775,48.5723,56.0682,61.2340,47.6330,56.6955,55.1207
66.6800,46.5569,47.6844,51.6916,67.0215,47.6690,51.5334,52.0043
60.3100,54.9337,56.9426,62.5893,52.6140,62.3930,61.0155,58.4080
57.3900,40.6865,45.6256,48.3671,51.8014,42.5001,45.4906,45.7369
50.2400,47.3370,46.7051,49.0749,49.8508,40.6127,35.9771,44.9541
61.4100,50.2179,53.8413,57.5346,55.1418,51.1903,50.1314,53.0155
48.4800,44.9722,38.1001,50.8468,42.8124,38.6828,33.9797,41.5975
8.3600,11.2580,16.9585,15.0369,25.7512,15.7332,12.8076,16.2450
0.0300,6.7628,4.4405,2.2789,5.2787,3.9948,3.4765,4.3755
42.7400,61.5321,59.5443,60.1400,65.2518,57.4507,65.6076,61.5784
71.2700,46.6178,53.9954,51.9376,64.2758,52.0881,56.3213,54.1774
59.3800,62.2752,58.4598,69.6749,61.2586,59.8161,69.2270,63.4493
70.5700,70.9635,58.5056,71.4922,71.8294,68.7694,68.0809,68.2730
49.0100,43.2279,47.9373,45.3250,43.3449,41.2778,37.2432,43.0781
52.6600,38.9406,47.6490,44.9085,39.6058,35.5825,40.1627,41.1553
50.1100,45.1494,38.4008,50.3221,47.4066,45.7989,43.1096,45.0342
9.7000,6.7628,33.5169,8.1318,7.3310,25.2916,9.8762,15.1441
3.1500,6.7628,4.4405,2.2789,5.0397,3.9947,3.4765,4.3358
40.1500,42.1818,58.4569,55.5528,51.7321,55.4636,57.9046,53.5233
36.3500,41.4854,51.4495,52.5644,38.9935,48.0483,45.8528,46.4060
46.3500,49.6803,47.9406,58.0276,52.7225,54.5817,55.7499,53.1069
51.6300,42.1822,33.7406,41.1924,43.5233,41.0714,43.3243,40.8302
59.6300,62.8628,49.4271,69.2723,64.2008,50.1667,60.6380,59.4439
13.6600,24.5931,34.4025,29.2856,20.4147,29.5713,28.4989,27.7976
3.3800,6.7628,6.2178,8.7819,7.1784,1.6511,7.8260,6.4084
3.7000,6.7628,4.4438,2.2789,5.8083,3.9949,3.4765,4.4638
2.0300,6.7628,4.4405,2.2789,3.8320,3.9947,3.4765,4.1356
41.2400,47.8757,47.2401,60.3921,50.0903,48.8058,57.9554,52.0532
70.5400,57.7629,60.5477,65.1757,64.1144,62.3708,61.7697,61.9495
74.7100,69.4245,58.5544,71.4130,68.2175,63.9612,70.2265,66.9672
59.3000,50.5367,48.5119,54.2358,54.3086,51.7991,52.8699,52.0378
45.8500,42.1807,31.6552,32.8913,43.8522,38.0829,31.0755,36.6282
52.1400,46.8900,39.7381,44.7179,44.9215,39.5574,45.1268,43.4977
14.8200,17.1387,18.3630,17.4739,16.0050,25.4373,12.9441,17.8945
3.3300,6.7628,4.5716,2.2853,7.0117,6.3649,3.4878,5.0800
1.7500,6.7628,4.4409,2.2841,7.0117,3.9985,3.4768,4.6644
29.5000,41.0129,38.2762,34.2643,34.9234,34.1294,41.1500,37.2955
66.5600,65.3789,57.5235,71.3274,62.0566,66.4411,68.5759,65.2153
58.6000,40.2813,56.3872,53.3664,46.5040,51.8325,55.4502,50.6171
14.3100,38.1924,31.0834,35.0083,34.8748,33.3522,32.0910,34.1114
55.4000,40.6627,37.2543,45.0598,40.8801,44.7178,45.9300,42.4062
62.1900,51.0545,50.2563,50.2777,55.7364,49.3962,62.5098,53.1802
57.1500,50.5496,53.2513,62.9255,55.6415,57.7129,58.7783,56.4658
2.7900,6.7628,-5.2264,2.2789,7.2263,-4.3826,3.4765,1.6939
4.7000,6.7628,-5.2264,2.2789,7.3997,-4.3826,3.4765,1.7226
49.6100,61.2019,62.2557,55.7551,70.7033,62.7485,62.2679,62.4705
78.1200,64.8680,72.8913,63.6718,74.5740,69.9658,66.0154,68.6517
78.7700,75.3772,63.5421,71.4031,73.9582,71.6248,69.3253,70.8758
83.2100,64.5341,64.6567,66.9536,70.9983,73.1484,63.6760,67.3172
80.2700,71.9915,58.8169,71.1878,69.2781,69.2509,70.1691,68.4483
75.3800,69.2853,58.4653,71.2088,57.8518,55.5010,70.7467,63.8612
79.5700,68.1139,58.2272,70.7084,66.5060,72.7980,67.6709,67.3313
68.2800,58.8725,52.8403,64.8389,61.1950,61.8536,62.4555,60.3340
17.1100,28.3099,43.8572,36.4533,40.2129,46.4594,38.4446,38.9269
43.1500,51.7016,49.1132,47.1292,58.5273,48.8892,49.9075,50.8710
45.1900,49.4969,58.7815,55.6453,59.3514,56.4540,62.0139,56.9311
42.8200,46.0982,51.1631,44.5403,47.3090,51.2277,48.7289,48.1677
9.8300,7.3638,5.1554,8.7819,7.4735,1.6619,6.5848,6.1781
42.5600,41.6529,49.4695,43.2218,39.0078,49.5293,42.5820,44.2429
45.8400,57.8282,49.8280,60.6407,60.4758,51.9142,64.1168,57.4580
73.5600,63.2024,61.6576,60.2469,60.0956,62.0764,65.5799,62.1382
18.6100,27.1952,40.0254,34.6508,18.4372,34.8826,34.0265,31.5406
0.1500,15.1582,8.6526,8.7350,7.0117,9.4461,21.7140,11.7757
35.1100,33.7914,43.8605,36.3846,38.1728,42.1612,50.9269,40.8479
74.6500,65.5064,65.7913,68.7134,55.9059,65.3373,61.7849,63.8597
66.8900,55.6172,52.3997,57.3538,48.2799,49.5054,56.1850,53.2358
16.5600,10.8164,16.0700,23.5383,8.3055,16.8241,9.2336,14.1489
15.8000,34.4330,23.1073,30.3494,24.2675,23.0947,28.1411,27.2531
42.2500,41.1447,52.3917,44.8655,37.1791,49.1220,51.3666,45.9994
60.1900,57.4007,53.8776,57.5787,57.6971,52.0067,50.3767,54.8395
17.1600,21.4038,23.8950,26.4618,13.8573,24.1765,27.9494,22.9568
0.1500,6.7628,9.0171,9.0339,7.0117,9.9348,12.2377,8.9901
52.8800,59.6055,74.6107,68.1787,61.5163,72.2859,73.8361,68.3172
72.8800,64.0704,75.7244,68.0323,67.8783,74.5377,68.9448,69.8531
67.5600,56.4489,61.3181,65.9154,60.8351,63.8001,64.1315,62.0634
79.4800,67.5330,72.4019,68.3689,70.1000,70.8412,70.9524,70.0248
16.9600,32.5389,37.3706,28.5552,38.2399,37.0696,29.3360,33.8458
75.2500,68.3176,69.3262,70.9598,70.8361,74.3285,69.7449,70.5779
57.5500,50.4342,41.1988,52.2950,49.8858,43.5242,43.8221,46.8766
3.8800,6.7628,4.4406,2.2789,7.0117,3.9971,4.2229,4.7862
3.7500,6.7628,4.4465,2.2805,7.8900,4.0342,3.4783,4.8164
51.9700,72.8488,59.0318,71.8279,71.5517,69.6105,71.6806,69.4219
79.4800,71.7436,58.9223,71.8374,69.8569,69.3530,72.8678,69.0909
74.9100,70.2303,58.6403,71.5399,66.9522,68.0169,68.9534,67.3906
79.2900,60.3475,68.0815,67.5632,66.7887,68.4592,62.9047,65.6852
79.1700,72.6999,58.5974,71.5174,70.8260,69.8179,72.5241,69.3250
75.8200,61.5489,67.0259,69.7937,66.9699,69.0549,68.6832,67.1668
58.0500,42.3037,40.9978,44.6161,49.4475,45.1977,38.1455,43.4514
3.7100,6.7628,7.3674,2.2882,7.0117,7.1226,6.5940,6.1857
3.5500,6.7628,5.2608,18.1368,8.7302,17.7340,9.5632,11.0253
49.2800,69.2475,64.8174,71.6897,71.6586,74.3239,68.1171,69.9701
73.8300,50.1231,64.0009,55.5379,61.5125,57.5558,56.3973,57.5069
65.2000,48.3271,60.2512,61.3248,54.7442,60.6430,56.1364,56.8944
57.5200,43.6434,50.5859,53.5645,49.3781,56.0024,49.3973,50.4159
66.7300,53.9993,58.5767,66.5072,52.6659,59.4625,59.5001,58.4553
76.1200,59.3981,66.8505,70.5182,70.9698,74.3573,70.1129,68.6729
14.0200,22.4531,16.6638,12.0868,30.1111,14.1596,10.2024,17.6212
3.4900,6.7628,5.2710,2.3011,7.6933,4.5852,6.2020,5.4654
3.6700,6.7628,11.7689,2.2790,9.2180,4.6536,3.5277,6.3722
11.4900,38.8121,32.6279,40.4570,35.7681,41.0171,37.6822,37.7278
63.8400,53.2113,55.3849,63.8931,56.6322,62.6910,56.7783,58.0929
36.8600,28.5807,39.6704,35.4454,26.3316,35.1838,39.3500,34.0841
10.8700,15.6900,18.0638,10.5526,14.7058,15.4604,21.5790,15.9941
72.2100,58.1312,69.9662,68.9163,57.9461,67.5586,73.5664,65.9963
15.5800,22.4337,33.2065,33.6418,23.3964,34.3666,26.7403,28.9630
67.0500,68.7713,64.7499,71.4814,65.6036,72.8344,72.3209,69.2861
10.4000,6.7628,5.5202,2.7711,7.0117,6.5136,3.9486,5.4209
12.9200,6.7628,4.4901,2.3221,7.0117,4.2423,3.5050,4.7240
48.6300,50.9680,58.8802,56.0682,60.5089,56.6358,56.8908,56.6443
80.6900,50.0070,59.0120,56.0481,58.5927,56.5429,56.9552,56.1785
78.8900,65.1049,64.1843,69.5136,67.0900,67.8976,65.3174,66.5175
82.1500,69.1335,63.3718,71.8501,69.5736,70.8265,73.3247,69.6696
70.7100,58.5386,56.5422,70.7296,65.7324,65.5328,72.9452,64.9763
16.8100,37.6301,28.6608,38.9181,41.2486,37.4971,35.0876,36.5044
72.8900,61.5643,58.6868,63.9248,57.3336,64.3191,67.1072,62.1475
9.1100,6.7628,14.5357,2.5733,7.0117,3.2360,14.2122,8.0451
6.1000,6.7628,5.3178,18.4263,8.6962,9.0852,20.7612,11.4915
49.3100,60.0615,63.1052,70.5946,57.1974,62.5862,64.5751,63.0263
76.6000,63.2824,67.2887,71.5366,53.5123,63.6806,65.4187,64.1370
16.1900,33.7995,34.6532,33.6742,40.6197,34.8135,31.9163,34.9094
49.1600,39.4385,41.6528,29.1573,38.7642,35.6938,34.2472,36.4954
14.1300,6.7628,12.1013,8.7819,7.0117,7.5729,6.5679,8.1383
15.8700,11.2423,20.8336,24.6117,8.2744,15.4959,16.7483,16.2115
15.3600,32.0523,18.8020,25.1386,26.1768,16.7837,13.6274,22.1358
3.3100,6.7628,10.2395,2.2790,7.0117,4.3509,3.4769,5.6921
2.0300,6.7628,4.4405,2.2789,3.9414,-4.3826,3.4765,2.7668
58.4500,71.1822,75.1861,71.6444,74.3143,75.9940,75.0627,73.8852
68.9400,74.9225,74.3791,71.8676,70.1848,75.3254,74.8932,73.5952
80.8700,74.8460,74.3130,71.8596,78.2472,75.9004,74.9148,75.0051
78.9900,69.6060,74.4262,71.7088,72.3051,76.7161,74.9301,73.2677
38.7500,21.2340,25.0777,28.4006,12.5781,7.8752,30.0624,20.8888
73.1500,60.7353,61.3442,67.5377,55.7361,66.6031,70.2566,63.6914
17.9200,32.1957,45.0389,35.7548,33.8404,42.5578,40.2391,38.2561
13.6900,14.3195,35.3047,35.7497,18.0063,36.4702,30.8506,28.4318
17.5300,15.6363,28.7595,33.9878,14.3814,28.6268,29.8699,25.2018
46.0000,54.3483,58.7491,56.0603,55.2494,56.2806,55.0545,55.9578
48.3000,51.9238,67.9512,55.9799,54.8661,63.6621,57.2785,58.6002
49.6000,51.0833,67.9859,55.9664,53.2854,63.5362,55.0402,57.8102
49.4000,56.3729,61.3709,48.7831,55.4778,62.3280,52.6126,56.1527
50.2000,44.1648,50.9821,43.1754,48.8712,49.9802,47.5313,47.4372
41.7000,34.2111,42.2118,40.5068,44.0513,43.6757,39.9167,40.7453
46.8000,39.6105,55.9067,42.6036,46.6863,52.2233,44.9689,46.9840
18.3000,10.1684,37.5112,36.4696,24.9739,38.7794,36.8063,30.7408
15.7000,6.7628,30.5029,35.5777,11.3865,31.9534,29.9448,24.3307
40.9400,49.9388,49.9951,53.9085,47.8477,56.6236,52.3551,51.7731
78.3300,63.1620,65.1121,70.5520,60.7374,72.0118,66.0521,66.2687
64.2700,52.9978,59.0634,65.0630,48.5626,64.9865,58.1383,58.1353
44.2800,54.4697,48.0846,56.0589,49.2761,52.8821,49.2387,51.6822
80.0800,71.2307,61.6813,71.6205,69.8331,72.8071,72.5316,69.9421
45.4600,41.0665,55.2794,42.5806,39.4876,48.5896,51.8169,46.4545
42.6700,34.4054,48.1335,40.8077,26.5363,43.6041,49.3009,40.4509
34.8900,30.2945,39.7355,40.5200,25.3176,39.2829,40.5714,35.9479
10.6200,12.0309,18.8800,13.0700,9.0927,15.2944,20.1256,14.7388
40.6300,51.6732,58.2399,55.9251,56.2013,54.9668,55.0830,55.3437
40.5900,58.0178,58.4693,55.9896,63.3103,55.4440,55.1660,57.7340
61.1400,51.2676,57.6062,55.7615,52.4332,53.8204,54.7244,54.2683
72.1500,63.7414,57.8783,55.9937,67.6872,55.1938,54.8631,59.2352
72.0600,63.2028,57.8588,55.8985,64.2276,54.7740,54.7701,58.4668
53.9100,45.7350,50.3395,41.5670,46.0900,44.3838,45.0498,45.5278
57.6500,50.1652,59.9762,52.3934,50.7145,52.9782,53.0259,53.2091
54.4800,48.0723,40.5307,37.6724,45.2478,36.7152,42.8922,41.8621
0.4200,23.9776,14.9434,15.1721,13.7030,13.6628,14.3350,15.9874
40.0600,49.1905,54.1341,53.0956,51.7053,48.8156,53.6710,51.7666
44.1700,59.2670,58.8089,55.9305,65.0937,55.6045,55.0310,58.2915
55.1500,52.5045,59.1932,55.9611,55.8736,61.3137,54.8786,56.6123
64.2600,66.3669,57.8488,55.5256,67.6104,54.2674,51.9380,58.9462
68.4600,65.0767,65.6589,55.8441,69.1343,61.4637,54.7590,61.9979
44.3000,43.1699,45.9529,43.2569,44.3577,49.4653,39.1544,44.2275
10.8900,6.8020,14.7560,2.2805,8.2870,12.8953,17.1415,10.3329
25.1500,21.9206,20.3825,16.8929,26.8759,25.6604,21.3608,22.1675
21.9800,16.4719,16.6096,15.7722,19.0508,19.1929,18.2348,17.5460
47.1800,55.2049,58.3364,55.9791,61.0826,56.1467,55.2088,56.9897
44.7500,45.8663,53.8088,52.9635,51.5367,55.1672,53.7560,52.1670
58.7700,47.5543,66.0227,55.4052,52.2598,60.1888,54.7150,56.0145
51.3400,42.6763,40.3316,40.8752,47.3466,39.7102,43.3458,42.3751
39.6500,31.7509,36.6458,23.8710,35.7266,34.2844,34.1753,32.7250
46.6200,45.0220,36.5235,42.6993,31.6419,39.0292,39.3538,39.0657
57.4000,57.2546,55.6153,55.2490,64.3231,52.5407,47.8007,55.4766
9.3300,8.4036,14.7647,15.1883,7.4752,13.0882,16.2719,12.5256
24.6100,22.3904,15.0175,15.1346,12.4421,13.7836,14.4033,15.5481
47.4900,58.9318,58.8320,56.0718,50.5670,56.4623,55.0520,56.0000
47.5100,58.9366,59.3191,56.0470,50.3137,63.5920,55.2841,57.2548
59.9500,54.7606,58.3607,56.0009,53.7578,55.3552,54.8848,55.5239
52.8500,50.6833,55.0537,54.2771,46.1262,53.3142,52.6772,52.0267
57.4300,54.1819,58.1536,55.5890,50.7749,57.4847,54.2714,55.0795
47.0200,47.3337,37.1867,46.4317,42.8149,37.7123,43.5939,42.5260
56.1300,49.9959,54.0996,54.3191,51.7537,52.7246,52.6177,52.5836
43.1300,33.8398,28.4407,17.2542,40.2552,26.6689,25.1965,28.6035
5.6700,14.3814,15.0920,14.1357,15.3966,14.0040,16.1868,14.8624
47.3000,54.2820,58.4975,56.0131,48.4291,55.5692,55.3585,54.6983
43.7800,61.0664,58.7914,56.0669,53.9360,56.3570,55.6453,56.9912
61.7100,61.4565,58.7380,56.0620,63.0604,60.5270,54.9597,59.1371
74.4700,65.6267,67.6710,56.0476,67.7873,64.0801,54.8970,62.6941
70.2100,65.5139,65.0832,56.0024,66.7499,62.5324,54.8426,61.7973
28.0700,30.1374,28.6141,24.5619,26.3880,31.0529,21.9573,27.1282
57.7200,63.0534,60.6174,53.5615,65.1129,61.0459,54.8633,59.7114
56.0600,54.7421,59.8216,49.4544,63.1140,59.2812,51.0979,56.2429
31.8200,26.1103,17.9483,19.5892,24.8559,19.3643,15.9993,20.6585
49.7300,64.7740,58.8087,56.2340,55.0090,56.5381,59.5098,58.4922
75.5100,63.2385,58.8466,56.0714,47.2218,56.4966,56.3160,56.3881
66.9400,61.8166,58.6731,56.0420,63.3235,56.0030,54.9264,58.4727
70.1700,54.0746,57.2001,55.7316,56.1206,53.3363,54.6290,55.1840
66.6800,64.0065,56.5149,56.0468,64.0482,62.4199,54.9012,59.6602
70.4500,72.5673,51.0413,56.0488,71.8830,52.8939,52.2400,59.4713
50.9900,57.2136,52.1876,36.5751,55.2545,49.0742,47.7068,49.6684
59.9100,59.4734,51.0485,49.3542,65.3136,52.5199,51.5115,54.8694
48.9500,38.0780,30.8307,23.0011,45.0725,30.3388,26.9081,32.3712
47.9500,56.3329,58.3819,55.9852,50.7756,55.3214,56.1965,55.5062
47.6700,58.9405,58.6097,56.0366,55.8825,56.0829,57.3448,57.1546
14.4300,26.2698,26.5311,22.4629,22.3283,21.6226,27.9520,24.5289
63.2400,55.4104,58.4457,56.0146,55.8929,59.6332,54.8869,56.7126
51.2000,44.7178,47.7875,39.6673,43.4385,42.6017,42.5037,43.4561
14.3600,7.3638,16.5695,8.7852,24.0041,15.8557,19.9905,15.3882
13.0700,6.7628,17.7342,9.0753,20.7581,18.0519,17.3661,14.9234
53.3200,39.4797,35.8037,32.2743,48.9896,34.7074,31.0582,37.0532
0.1200,6.7628,14.7604,15.1875,7.0117,13.0639,14.2651,11.8364
43.3800,60.1163,58.7449,56.0640,56.4254,56.3244,57.9102,57.6032
44.0000,68.0104,59.0385,56.6827,57.7293,65.1748,58.8302,60.9206
60.9100,58.4623,58.5759,56.0267,57.1984,55.7056,55.9534,56.9929
63.5900,47.6040,55.6577,54.8882,51.3350,50.8526,54.2756,52.4304
59.3700,57.1943,66.2811,55.6949,58.8101,60.8286,54.6276,58.9095
73.7600,62.6896,67.1074,55.8961,65.4314,62.1329,54.7763,61.3462
60.6300,54.2960,61.4408,54.2601,56.3700,55.9041,53.3766,55.9439
12.2100,20.8991,15.1859,14.8632,18.8158,14.2150,17.2277,16.8727
0.6300,43.4142,23.0421,33.5864,30.0190,24.0909,29.8871,30.7063
45.1200,64.5933,58.6840,56.1126,54.5850,56.4013,58.8732,58.2226
79.2000,66.5786,58.6774,56.3550,56.5120,56.6501,59.0296,58.9834
64.2700,56.9433,60.3665,56.0272,61.2808,63.2070,55.6472,58.9047
51.2800,50.9646,56.3270,55.1047,51.1009,51.7633,51.7159,52.8356
59.5100,55.6878,63.6937,55.2538,55.7988,60.5920,54.7316,57.6272
13.9500,37.5963,24.7020,29.4056,35.6481,27.5214,32.5653,31.2435
53.9300,49.1602,50.1306,50.3794,48.8060,49.5429,49.9971,49.6698
9.7200,6.7628,-5.2264,2.2789,7.0117,-4.3826,3.4765,1.6583
0.1000,10.3238,14.7736,15.2026,7.0117,13.1320,17.9254,13.0563
45.1200,53.5626,49.3478,43.1844,49.9961,48.5435,42.6667,47.8969
79.2000,70.9295,57.9545,58.6864,64.2394,54.6912,59.6110,61.0400
64.2700,47.5308,57.5115,43.0510,49.1260,54.2468,49.0538,50.0760
51.2800,34.9846,49.4085,43.1040,34.6759,48.7028,38.3399,41.5342
59.5100,17.6760,44.0306,41.6590,26.9057,41.3893,35.6069,34.5235
13.9500,6.7628,9.4562,8.8801,18.8017,8.1621,9.2866,10.2122
53.9300,6.7628,14.7295,8.7819,19.4987,7.0069,9.2334,10.9935
9.7200,6.7628,22.6657,31.1330,11.4082,28.1255,23.0953,20.5141
0.1000,6.7628,5.4685,3.0989,7.0117,6.4512,4.0461,5.4730
53.1300,61.5322,58.3618,61.6750,67.4306,56.3723,68.1769,62.2444
43.4300,48.9023,50.2097,53.6035,64.9485,47.2505,48.1134,52.1667
60.5900,59.8502,56.3699,59.7767,54.1530,57.3192,56.1343,57.2796
63.3400,56.7079,45.6078,49.6648,53.7658,44.6285,44.4151,49.1544
35.7300,23.5542,27.4146,21.4749,23.6596,21.9899,17.0393,22.5357
12.5000,27.2108,15.0161,21.3471,32.9527,13.4611,20.2306,21.7108
10.6800,6.7628,14.7559,2.2789,12.1646,13.0130,8.7492,9.6050
49.9900,35.1493,31.8230,23.3361,40.1500,28.6341,25.6791,30.7988
11.9800,30.9538,20.1502,15.3780,12.9349,16.6325,15.4907,18.6245
47.2600,65.2771,64.9584,69.9156,67.3346,68.4917,66.9188,67.1464
71.1000,63.1113,69.1936,66.9912,61.5941,65.5783,67.2090,65.6127
61.7700,62.2962,57.8319,63.7628,57.1700,61.7913,54.3584,59.5538
14.1700,27.1508,30.3504,21.9645,25.5464,25.1822,17.4303,24.6214
61.8300,48.3675,55.4717,55.4839,57.3435,62.2684,55.1711,55.6618
12.3100,27.4952,18.0136,20.2097,22.2635,15.1463,14.7151,19.6673
58.2800,52.1379,42.6564,45.0125,46.8488,39.7181,43.1246,44.9365
42.8200,40.2532,23.2179,14.8516,32.5526,18.4265,16.2109,24.2853
39.9700,36.0083,27.7409,15.4206,30.4391,23.4964,15.7365,24.8326
47.7200,57.2512,58.7007,56.0541,56.9598,56.0734,55.2582,56.7209
45.4300,74.2276,58.6131,71.5214,59.8134,62.0309,65.6467,65.3377
63.1900,58.1148,58.7154,56.0560,58.1324,56.1048,55.3899,57.0906
69.5800,55.9317,58.2279,55.9264,59.5451,58.6091,54.9603,57.1971
43.5500,35.8842,39.7106,35.0587,34.1852,34.8914,40.0152,36.6207
47.7300,45.8474,38.8038,48.1718,44.1693,40.5877,47.3131,44.1517
13.6100,7.5798,16.4361,12.2039,20.1865,14.1852,26.6969,16.1722
13.5900,28.7510,15.9000,15.3240,26.2675,15.4510,18.0642,19.9714
41.8500,34.2925,30.1174,33.0268,30.7260,30.9785,29.3082,31.4200
44.0600,60.5102,58.6855,56.0493,59.9371,56.0368,55.1767,57.7412
77.1400,75.0375,58.6411,71.5293,63.3121,68.8123,66.2627,67.2845
68.3500,60.0135,58.7005,56.0527,59.0315,56.0621,55.1842,57.5158
69.5100,53.5574,58.2081,55.8533,56.3932,62.1915,54.9172,56.8447
62.7700,53.0560,58.1259,55.9168,54.4726,54.8980,54.8357,55.2177
47.9200,47.3145,41.0515,51.1455,47.4680,41.8925,49.4522,46.3899
15.0500,37.9695,26.3737,32.2085,36.0397,28.0911,34.5165,32.5376
59.1600,57.4129,48.3500,49.3245,58.8587,49.6538,47.9723,51.9376
12.6600,18.4825,16.1638,13.3152,19.7031,16.2817,17.7363,16.9420
